date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd
2012/2/16,54.23,651331,50.77,16.71,10.87,22.97,16.84,9.7,24.84,85.22,11.88,5.84,18,-224.69,-19.99,5.86,55.01,50.03,1.28,52.53,21.87,19.21
2012/2/17,55.06,341606,49.06,15.94,10.94,22.66,17.17,9.44,24.63,83.67,11.39,5.85,18,53.83,0,-8.49,55.09,50.13,1.11,51.91,33.69,24.19
2012/2/20,54.86,415605,48.92,16.1,11.23,22.79,16.91,9.65,23.99,83.67,11.16,5.89,17.37,237.62,-7.2,-6.57,55.12,50.23,1.03,55.33,49.16,34.91
2012/2/21,54.79,228745,48.85,16.49,11.38,22.79,16.91,9.64,24.26,85.84,11.47,5.87,17.45,-29.94,23.4,-28.76,55.16,50.33,0.94,54.29,58.21,47.02
2012/2/22,55.34,438755,49.35,16.1,11.63,22.69,17.31,9.54,24.02,85.84,11.31,5.98,17.54,-125.29,0,-12.83,55.2,50.47,0.86,53.93,63.46,56.94
2012/2/23,56.25,613554,48.14,17.21,11.49,22.97,16.84,9.65,24.47,87.08,11.47,5.99,17.62,-78.07,23.85,-2.23,55.23,50.67,0.82,56.44,71.12,64.26
2012/2/24,55.97,1066317,47.36,18.41,11.56,22.83,16.64,10.05,24.47,87.08,11.54,6.05,17.5,34.66,24.08,43.79,55.32,50.84,0.86,60.24,78.59,71.06
2012/2/29,56.25,1005275,47.64,17.94,11.52,22.9,16.48,9.79,24.42,87.08,11.5,5.96,17.66,53.63,-0.72,-21.79,55.47,51,0.86,58.55,79.88,76.53
2012/3/1,55.06,717354,47.86,17.96,11.52,22.97,16.55,9.92,24.55,86.77,11.35,5.79,17.66,101.81,-25.61,9.7,55.56,51.13,0.87,59.77,54,70.83
2012/3/2,54.99,528453,49.63,18.21,11.56,23.04,16.51,9.89,24.58,85.84,11.39,5.76,17.41,-179.72,-4.11,-15.27,55.49,51.26,0.77,52.69,35.23,56.37
2012/3/3,55.34,479932,49.63,19.46,11.67,23.07,16.58,9.95,24.42,86.46,11.47,5.82,17.66,-157.45,-0.32,0.79,55.48,51.43,0.68,52.29,18.1,35.78
2012/3/5,55.06,171966,48.28,19.99,11.67,23.18,17.04,9.9,24.79,86.15,11.65,5.81,17.45,1.91,-16.54,-2.78,55.48,51.57,0.63,54.13,19.23,24.19
2012/3/6,54.72,673553,49.06,19.16,11.6,22.83,17.24,9.71,25.56,83.05,11.47,5.85,16.87,-95.47,25.23,-25.15,55.43,51.74,0.56,52.39,25.19,20.84
2012/3/7,55.83,990347,48.42,17.94,11.12,22.79,16.55,9.48,26.12,83.67,10.79,5.69,16.32,66.42,-0.08,-6.13,55.45,51.93,0.47,50.22,44.82,29.75
2012/3/8,56.04,590439,47.93,17.77,10.98,22.48,16.78,9.42,27.08,84.29,10.67,5.67,16.11,202.26,-1.2,-9.7,55.39,52.12,0.49,56.45,67.31,45.77
2012/3/9,58.68,776993,48.5,17.91,11.74,22.59,16.94,9.5,27.72,84.6,10.82,5.72,16.36,103.28,16.74,-7.65,55.41,52.34,0.51,57.52,86.89,66.34
2012/3/12,58.68,1456262,49.77,18.8,11.85,22.76,17.01,9.54,28.57,84.91,10.94,5.85,16.4,264.11,12.65,23.35,55.56,52.56,0.73,68.21,84.24,79.48
2012/3/13,59.17,1268304,48.64,17.8,12.65,22.76,16.41,9.36,27.99,84.29,10.86,5.77,16.57,26.98,40.97,-59.94,55.77,52.8,0.9,68.21,86.54,85.89
2012/3/14,60.42,663339,48.85,17.38,12.79,23.07,16.58,9.38,27.93,84.29,10.94,5.84,16.61,97.67,12.5,-2.21,56.06,53.06,1.06,69.83,80.62,83.8
2012/3/15,60.22,1775716,49.35,17.77,12.79,23.25,16.45,9.39,28.57,84.91,10.94,5.83,16.66,182.63,30.21,33.16,56.35,53.31,1.27,73.56,75.12,80.76
2012/3/16,60.63,499091,48.64,18.99,12.76,23.14,16.48,9.42,28.25,84.6,11.01,5.74,16.49,48.01,-3.89,-18.42,56.67,53.57,1.41,71.96,63.07,72.94
2012/3/19,61.47,689444,48.5,19.55,12.97,22.83,16.48,9.45,28.31,85.84,10.94,5.74,16.15,24.3,-6.88,-13.94,56.99,53.85,1.53,73.22,63.78,67.32
2012/3/20,60.91,1203572,47.79,18.46,12.9,22.86,16.48,9.35,27.72,86.46,10.75,5.74,16.11,394.35,-93.69,-37.97,57.29,54.12,1.67,75.57,55,60.62
2012/3/21,63.49,766632,47.5,18.6,12.65,22.83,16.45,9.35,28.15,85.22,10.71,5.77,15.65,246.93,0.09,-12.34,57.73,54.44,1.73,71.09,69.22,62.67
2012/3/22,63.07,1910715,48,18.32,12.25,22.86,16.12,9.47,28.52,86.15,10.75,6.1,15.9,836.12,40.13,10.4,58.11,54.75,1.95,77.68,73.24,65.82
2012/3/23,62.65,995961,48.28,18.66,12.28,23.04,16.31,9.64,28.63,86.77,10.79,6.07,15.98,235.38,19.93,-0.72,58.43,55,2.07,74.7,83.89,75.45
2012/3/26,60.56,630551,49.7,18.38,12.39,23.07,16.68,9.58,28.84,86.15,10.86,6.01,15.98,95.31,-4.32,2.25,58.66,55.21,2.11,71.75,56.95,71.36
2012/3/27,62.3,1036185,49.7,18.6,12.36,22.93,16.78,9.33,28.52,86.15,10.79,5.9,16.07,-154.16,-41.76,-17.31,58.97,55.43,1.95,59.13,49.89,63.58
2012/3/28,61.96,690179,49.56,18.16,12.25,22.86,16.71,9.29,28.52,85.84,10.79,5.92,15.98,352.36,0.45,-9.49,59.31,55.63,1.94,64.7,44.23,50.36
2012/3/29,60.56,488046,51.97,18.1,12.32,22.83,16.55,9.24,28.41,86.15,10.6,5.85,17.08,152.28,-3.74,-13.71,59.59,55.81,1.88,62.86,45.03,46.38
2012/3/30,60.22,709332,55.6,17.13,11.92,22.69,16.84,8.6,27.13,84.6,9.92,5.64,16.11,188.88,0,-13.4,59.83,56.01,1.7,55.98,31.75,40.34
2012/4/2,58.75,542991,53.39,17.38,11.99,22.52,16.88,8.59,27.56,86.77,10.03,5.61,15.98,-173.78,2.6,7.96,60.02,56.15,1.52,54.38,14.33,30.37
2012/4/3,58.48,453104,53.75,17.1,11.52,22.38,18.03,8.61,27.13,88.94,10.22,5.54,15.86,-86.59,6.67,-8.69,60.21,56.29,1.24,48.15,11.14,19.07
2012/4/5,60.22,483629,50.48,16.41,10.83,22.24,18.1,8.32,26.12,85.22,9.88,5.15,15.31,129.36,0,-2.18,60.42,56.46,0.98,47.04,26.67,17.38
2012/4/6,58.89,950897,49.7,16.05,10.98,22.21,17.83,8.13,25.59,84.29,9.47,4.79,14.76,241.77,-0.17,8.56,60.57,56.61,0.91,54.13,48.75,28.85
2012/4/9,57.99,439244,49.56,17.1,11.52,22.17,19.06,8.27,26.01,85.53,9.58,5.11,15.18,-229.94,-7.87,6.26,60.53,56.74,0.74,48.79,61.27,45.56
2012/4/10,58.41,216729,49.13,16.49,11.6,22.03,19.42,8.05,25.43,84.91,9.58,5.12,14.89,21.57,-8.41,2.33,60.52,56.86,0.52,45.48,56.5,55.5
2012/4/11,58.27,370311,48.85,16.58,11.49,22.97,19.62,8,26.12,84.91,9.81,5,15.14,111.59,0,-4.95,60.47,56.98,0.38,47.25,51.41,56.39
2012/4/12,58.68,351908,48.5,16.6,11.52,23.66,19.12,8.26,27.19,84.91,9.81,4.91,15.39,-26.03,0,4.1,60.39,57.09,0.25,46.71,51.71,53.21
2012/4/13,61.96,342413,48.5,16.88,11.52,24.11,19.42,8.08,27.08,85.22,9.96,4.93,15.14,-96.78,6.74,-4.47,60.47,57.25,0.19,48.63,66.4,56.51
2012/4/16,62.03,1031310,48.85,17.02,11.6,24.7,19.22,8.33,26.97,86.15,10.41,5.26,15.65,164.38,16.2,-4.18,60.54,57.41,0.39,60.61,78.3,65.47
2012/4/17,60.15,840122,49.77,16.6,11.38,24.77,18.53,8.45,26.71,84.6,10.18,5.44,15.39,76.54,-30.65,-3.83,60.48,57.52,0.55,60.81,78.92,74.54
2012/4/18,60.56,475403,49.13,16.16,11.38,24.67,17.9,8.35,26.65,84.29,9.73,5.39,14.89,71.97,1.9,-5.1,60.46,57.62,0.52,52.68,63.08,73.43
2012/4/19,62.65,449624,48.92,16.21,11.12,24.67,18.13,8.21,26.17,84.6,9.73,5.38,15.18,55.42,1.48,0.17,60.42,57.77,0.53,54.14,62.63,68.21
2012/4/20,62.86,996561,48.99,16.16,11.38,24.67,18.49,8.05,27.13,84.6,9.69,5.35,14.97,220.32,62.1,18.09,60.41,57.91,0.69,60.71,66.15,63.95
2012/4/23,62.3,1226266,48.35,16.19,11.12,24.56,18.3,7.87,26.65,83.98,9.54,5.44,14.72,342.51,65.38,-9.39,60.39,58.02,0.83,61.31,64.32,64.36
2012/4/24,63.35,809249,48.57,15.96,10.47,24.53,17.77,7.77,26.12,83.67,9.58,5.31,14.47,154.57,0.09,11.28,60.53,58.17,0.88,58.75,57.93,62.8
2012/4/25,64.04,829184,48.78,15.8,10.65,24.29,17.4,7.76,25.75,84.29,9.54,5.28,14.76,133.68,43.32,30.49,60.62,58.35,1,61.96,66.19,62.81
2012/4/26,61.96,597315,48.99,16.19,11.2,24.29,17.7,7.84,26.04,84.29,9.58,5.23,14.89,149.96,21.53,-3.13,60.62,58.49,1.13,63.97,52.12,58.75
2012/4/27,59.24,722523,48.99,16.02,11.23,24.15,17.57,7.84,26.25,84.6,9.5,5.23,14.89,-120.6,-57.76,9.17,60.55,58.54,1.06,54.63,32.99,50.44
2012/4/30,60.42,1445155,47.79,15.96,10.94,24.18,17.57,7.86,26.12,83.98,9.28,5.18,15.1,-492.13,8.51,-5.19,60.56,58.62,0.77,45.36,15,33.37
2012/5/2,64.6,686503,47.29,16.24,11.45,24.15,17.64,8,26.01,84.6,9.43,5.18,15.14,-131.5,-30.81,4.69,60.85,58.78,0.63,49.39,46.36,31.45
2012/5/3,66.83,2040619,47.93,16.91,11.56,24.46,17.57,8.17,26.52,85.53,9.81,5.17,15.31,400.99,127.97,26.45,61.27,58.97,0.85,60.48,76.25,45.87
2012/5/4,66.48,1524235,48.78,16.94,11.6,24.46,17.17,8.1,26.39,86.15,9.69,5.15,15.18,748.61,50.02,14.78,61.58,59.15,1.19,64.89,97.16,73.25
2012/5/7,65.16,932626,50.27,16.8,11.74,24.46,17.47,8.12,26.25,85.53,9.65,5.19,15.65,125.68,79.74,3.25,61.9,59.29,1.41,63.69,89.42,87.61
2012/5/8,65.78,630876,49.56,16.66,11.74,24.29,17.17,7.82,26.23,83.98,9.43,5.02,15.14,-101.46,112.32,7.86,62.29,59.41,1.46,59.22,81.89,89.49
2012/5/9,65.09,538269,49.56,16.66,11.99,24.39,17.34,7.8,26.41,84.29,9.47,4.98,15.14,157.44,21.07,13.04,62.62,59.57,1.54,60.63,60.18,77.16
2012/5/10,64.74,543216,48.92,16.49,11.85,24.32,17.14,7.68,27.29,84.6,9.43,4.97,14.76,11.5,0,12.06,62.94,59.73,1.53,58.22,39.96,60.67
2012/5/11,65.37,410936,48.28,16.41,11.78,24.25,17.17,7.73,27.4,85.22,9.32,5.18,14.89,53.75,-32.92,7.16,63.28,59.91,1.47,57,32.42,44.19
2012/5/14,66.06,514989,48.35,16.13,11.56,24.25,16.74,7.59,27.13,83.67,9.5,5.08,14.89,153.15,30.61,13.52,63.48,60.1,1.46,58.68,49.45,40.61
2012/5/15,66.27,537746,48.99,16.16,11.38,24.25,16.41,7.51,26.17,83.36,9.47,5.08,14.93,245.41,70.99,10.15,63.7,60.3,1.49,60.52,73.71,51.86
2012/5/16,63.07,739251,48.64,16.27,11.16,24.22,16.12,7.45,26.28,83.98,9.35,5.04,14.93,215.72,86.82,31.04,63.84,60.44,1.51,61.08,56.72,59.96
2012/5/17,62.65,849013,47.57,15.99,11.02,24.04,15.79,7.1,26.07,83.98,9.05,4.87,14.64,-29.99,-7.7,22.38,63.95,60.57,1.26,49.48,33.7,54.71
2012/5/18,61.4,858698,47.15,16.08,11.02,24.22,15.79,7.2,25.96,83.67,9.13,4.95,14.76,-141.12,-9.99,3.6,63.88,60.68,1.01,48.19,5.71,32.04
2012/5/21,62.72,799527,44.02,15.96,10.51,24.15,15.19,6.99,25.06,82.43,8.79,4.83,14.3,-141.91,-12.79,15.08,63.88,60.8,0.71,44.46,13.86,17.76
2012/5/22,63.35,662979,42.81,15.83,10.8,24.22,15.13,7,24.55,81.81,8.98,5.01,14.09,168.94,26.58,12.88,63.93,60.92,0.56,48.95,23.93,14.5
2012/5/23,61.26,571662,43.6,15.96,11.02,24.29,15.55,7.09,25.32,82.43,9.24,5.03,14.34,26.39,3.64,-1.82,63.83,61.01,0.5,50.98,23.46,20.42
2012/5/24,57.99,557459,43.45,15.91,10.76,24.11,15.32,7.04,24.79,81.19,9.05,5.01,14.09,-165.79,-8.36,11,63.52,61.03,0.27,44.62,15.89,21.1
2012/5/25,57.57,1158044,43.17,15.83,10.73,24.08,15.13,6.78,23.78,80.88,8.9,4.79,14.09,-440.57,-13.74,12,63.3,61.08,-0.17,36.87,3,14.12
2012/5/28,57.43,715998,42.89,15.55,10.62,24.04,15.06,6.87,23.27,81.19,8.83,4.77,13.71,-244.21,-0.41,1.9,63.21,61.12,-0.54,36.01,5.1,8
2012/5/29,59.52,531670,43.81,15.63,10.58,24.15,15.16,6.87,22.87,81.81,8.83,4.77,13.88,-245.19,0,3.55,63.17,61.19,-0.84,35.71,17.88,8.66
2012/5/30,58.2,900265,45.8,16.02,10.98,24.49,15.59,7.14,23.99,83.36,9.28,4.82,14.8,-311.65,27.53,3.16,62.85,61.24,-0.9,43.32,27.62,16.87
2012/5/31,57.92,791769,46.72,16.1,11.2,24.56,15.59,7.01,23.91,82.43,9.35,4.82,15.01,-123.56,-20.4,-4.1,62.4,61.29,-1.04,40.08,33.75,26.42
2012/6/1,57.43,1058537,47.64,15.88,11.12,24.67,15.72,6.55,23.96,83.36,9.35,4.7,15.14,-150.51,8.15,4.08,61.95,61.32,-1.16,39.42,25.59,28.99
2012/6/4,53.46,634299,47,15.71,10.69,24.49,15.22,6.56,23.06,81.81,9.13,4.65,14.38,-83.57,0.91,3.22,61.36,61.28,-1.29,38.22,15.49,24.94
2012/6/5,54.99,984415,46.15,15.33,10.15,23.94,14.76,6.11,22.34,79.95,8.6,4.4,13.88,-388.07,-31.1,28.34,60.82,61.21,-1.68,30.17,14.6,18.56
2012/6/6,55.97,680394,47.79,15.41,10.51,23.97,14.89,6.2,23.83,80.26,8.79,4.62,14.05,-91.96,0.87,4.82,60.37,61.17,-1.85,35.79,23.53,17.87
2012/6/7,58.82,1303818,48.85,15.55,10.8,23.94,15.03,6.03,24.71,80.57,8.9,4.52,14.22,-364.13,-0.56,28.7,60.07,61.16,-1.88,39.15,56.02,31.39
2012/6/8,57.43,1077377,48.57,15.58,10.87,24.08,15.26,6.09,24.63,80.26,8.9,4.21,14.22,562.69,-19.01,7.27,59.68,61.11,-1.66,47.76,71.62,50.39
2012/6/11,59.52,865078,48.42,15.58,10.8,24.15,14.99,6.1,24.79,80.26,8.86,4.21,14.22,-39.77,17,1.65,59.35,61.1,-1.58,44.45,89.57,72.41
2012/6/12,59.52,864851,48.78,15.69,11.05,24.22,15.22,6.15,25.48,80.88,8.86,4.23,14.26,224.18,8.46,-23.94,59.01,61.08,-1.33,50.04,88.31,83.17
2012/6/13,62.3,678752,49.28,15.55,11.02,24.49,15.32,6.1,25.37,80.57,8.75,4.24,14.13,85.93,12.06,-5.81,58.97,61.1,-1.12,50.04,95.83,91.24
2012/6/14,61.26,1261526,48.85,15.63,11.05,24.49,15.26,6.08,25.35,83.05,8.83,4.25,14.17,668.92,8.68,-8.95,58.9,61.1,-0.72,56.76,87.5,90.55
2012/6/15,62.23,1038332,48.28,15.55,11.02,24.46,15.26,6.33,25.37,83.05,8.79,4.23,14.38,-147.49,11.7,4.75,58.95,61.08,-0.48,53.83,86.67,90
2012/6/18,62.65,694969,50.48,15.88,11.31,24.29,15.39,6.28,25.37,88.63,8.9,4.21,14.3,194.71,19.58,4.2,58.94,61.08,-0.21,56.11,80.07,84.74
2012/6/19,61.82,449410,48.99,16.21,11.45,24.29,15.75,6.29,25.56,85.53,9.28,4.25,14.34,134.91,0.81,2.79,58.87,61.06,0.04,57.08,71.47,79.4
2012/6/20,61.26,801801,47.15,16.16,11.38,24.36,15.49,6.26,25.19,85.53,9.24,4.23,14.22,1.33,-3.29,4.97,58.87,61.07,0.16,54.48,47.74,66.43
2012/6/21,61.75,542174,48.64,16.33,11.7,24.43,15.65,6.31,25.91,85.53,9.39,4.21,14.51,3.26,-34.5,-0.09,59.05,61.06,0.21,52.75,33.49,50.9
2012/6/22,60.01,651273,48.64,16.83,11.49,24.53,15.75,6.35,25.99,85.84,9.62,4.18,14.34,216.25,-0.09,-2.66,59.17,61.03,0.29,54.12,19.73,33.65
2012/6/25,59.87,783512,48.92,16.83,11.74,24.11,15.65,6.3,25.96,85.53,9.47,4.12,14.34,-388.85,-4.05,10.43,59.3,61.02,0.21,48.68,18.15,23.79
2012/6/26,60.22,549413,48.28,16.55,11.52,24.22,15.46,6.23,25.93,85.53,9.39,4.12,14.13,-103.54,-12.99,-4.64,59.33,61.02,0.13,48.26,17.66,18.51
2012/6/27,62.23,973093,47.79,16.69,11.34,24.25,15.29,6.44,25.48,84.6,9.28,4.11,14.13,214.17,-54.93,-3.2,59.53,61.08,0.1,49.43,45.51,27.11
2012/6/28,61.96,889763,47.5,16.81,11.45,24.36,15.29,6.35,25.59,83.05,9.39,4.15,14.17,324.61,19.4,-1.25,59.74,61.14,0.23,55.68,65.92,43.03
2012/6/29,63.28,656148,47.29,16.72,11.45,24.39,15.52,6.32,25.59,83.05,9.32,4.14,14.17,157.09,-17.98,5.52,60.03,61.19,0.31,54.68,89.32,66.92
2012/7/2,62.44,1026472,48.07,16.72,11.56,24.36,15.55,6.36,26.25,83.98,9.28,4.18,14.26,282.61,16.36,23.82,60.48,61.25,0.48,58.51,84.69,79.97
2012/7/3,62.44,882746,48.85,16.69,11.63,24.36,15.69,6.42,26.52,85.53,9.65,4.18,14.3,-148.18,12.29,-7.18,60.85,61.32,0.53,55.33,81.69,85.23
2012/7/4,62.79,689923,49.28,16.69,11.6,24.49,15.82,6.4,26.36,85.84,9.5,4.24,14.38,-17.76,7.71,10.67,61.19,61.39,0.57,55.33,73.09,79.82
2012/7/5,64.74,879130,50.13,16.69,11.67,24.43,15.92,6.39,26.65,86.15,9.54,4.29,14.38,-7.4,9.92,-2.71,61.49,61.5,0.62,56.47,80.56,78.45
2012/7/6,65.51,1119245,50.35,16.75,11.81,24.49,15.98,6.36,26.87,86.46,9.39,4.5,14.47,581.81,6.32,23.25,61.89,61.61,0.81,62.29,91.4,81.68
2012/7/9,65.44,559819,51.09,17.02,11.56,24.46,15.92,6.34,26.87,86.15,9.32,4.49,14.26,386.37,-1.88,-10.82,62.19,61.67,1.01,64.31,99.26,90.41
2012/7/10,65.85,521007,51.38,17.11,11.56,24.6,15.92,6.33,26.76,86.15,9.16,4.55,14.17,242.52,17.77,-4.42,62.5,61.74,1.15,63.97,93.8,94.82
2012/7/11,66.48,592136,51.53,16.87,11.27,24.6,15.75,6.28,26.76,85.84,9.09,4.44,13.92,294.02,38.79,-10.78,62.71,61.84,1.28,65.15,93.8,95.62
2012/7/12,64.81,506106,51.53,16.96,11.41,24.63,15.82,6.28,26.97,85.53,9.05,4.41,13.96,227.29,79.07,-0.19,62.89,61.91,1.42,66.89,71.69,86.43
2012/7/13,65.23,797845,51.38,16.57,11.31,24.49,15.46,6.07,26.87,85.84,9.05,4.39,13.84,114.98,-34.45,-4.38,63.04,61.96,1.37,58.49,60,75.17
2012/7/16,64.67,910183,52.12,16.14,11.05,24.56,15.49,6.06,25.85,86.15,8.94,4.39,13.8,369.55,17.9,12.84,63.14,61.99,1.36,59.85,29.05,53.58
2012/7/17,64.74,363257,52.63,16.08,10.87,24.71,15.46,6.06,26.65,85.53,8.83,4.39,13.96,82.5,1.77,23.41,63.29,62.03,1.29,57.16,24.13,37.73
2012/7/18,64.25,571877,52.63,16.32,11.02,24.78,15.52,6.07,26.71,86.15,8.9,4.29,13.8,244.03,0.09,73.84,63.44,62.04,1.22,57.42,12.24,21.8
2012/7/19,66.71,612515,51.89,16.41,11.02,24.82,15.46,6.05,26.49,86.48,8.79,4.29,13.54,147.31,5.54,81.32,63.68,62.09,1.12,54.94,42.33,26.23
2012/7/20,70.98,803637,52.19,16.66,11.05,24.92,15.49,6.1,26.49,86.15,9.01,4.49,13.63,350.08,0.09,-117.09,64.23,62.24,1.22,63.52,68.79,41.12
2012/7/23,70.91,1363070,51.97,16.66,11.12,24.92,15.65,6.07,26.49,86.48,8.94,4.37,13.67,918.61,6.08,7.75,64.78,62.43,1.63,73.1,92.07,67.73
2012/7/24,70.48,1152712,51.75,16.38,10.91,24.92,15.42,6.03,26.25,85.17,8.83,4.35,13.5,436.88,-1.67,-6.47,65.3,62.6,1.92,72.75,85.44,82.1
2012/7/25,70.48,785265,51.45,16.23,11.02,24.74,15.13,5.79,26.92,83.85,8.79,4.25,13.46,185.45,-25.32,-53.67,65.71,62.7,2.09,70.57,78.59,85.37
2012/7/26,68.88,723703,51.6,16.26,11.05,24.71,15.39,5.75,27.19,82.54,8.71,4.18,13.5,54.06,0,8.28,66.06,62.73,2.21,70.57,63.01,75.68
2012/7/27,71.34,652295,51.01,16.38,11.05,24.74,15.39,5.76,27.61,84.18,8.83,4.18,13.29,10.28,46.17,-5.33,66.46,62.81,2.14,62.61,60.77,67.46
2012/7/30,71.34,1145441,49.76,16.57,11.16,24.74,15.59,5.86,28.04,85.17,8.86,4.4,13.58,538.85,0,15.78,66.9,62.92,2.26,68.52,60.8,61.52
2012/7/31,73.44,401753,49.47,16.69,11.2,24.71,15.62,5.89,28.25,86.15,8.9,4.39,13.67,172.25,-12.52,-7.59,67.45,63.04,2.33,68.52,82.13,67.9
2012/8/1,72.36,803848,49.32,16.69,11.31,24.92,15.62,5.93,28.09,86.48,8.94,4.42,13.63,493.7,-20.3,-5.18,67.93,63.16,2.53,72.78,82.05,74.99
2012/8/3,71.63,524069,49.61,16.47,11.31,24.92,15.65,5.9,28.36,85.82,8.94,4.37,13.88,105,-52.9,9.4,68.28,63.28,2.57,67.68,70.2,78.12
2012/8/6,70.19,612721,48.58,16.32,11.2,24.96,15.52,5.65,28.79,85.5,8.83,4.42,13.75,78.8,5.54,-3.07,68.51,63.36,2.51,64.44,37.52,63.25
2012/8/7,70.77,753360,48.51,16.38,11.31,24.92,15.65,5.7,28.89,85.5,9.05,4.42,13.8,183.82,1.36,-28.81,68.78,63.44,2.32,58.42,19.87,42.53
2012/8/8,71.63,471666,46.96,16.17,11.56,24.96,15.62,5.67,29.16,84.51,8.9,4.43,13.84,114.82,-5.67,-30.02,69.07,63.53,2.19,60.03,20.26,25.88
2012/8/9,72.72,430303,44.83,16.93,11.49,25,16.71,5.8,28.89,83.52,8.94,4.48,13.88,220.18,-3.86,-24.06,69.38,63.69,2.13,62.38,43.14,27.76
2012/8/10,75.98,610801,45.64,16.72,11.67,25.03,17.87,6.02,28.95,85.5,9.09,4.52,13.84,397.98,-43.72,-26.33,69.94,63.91,2.15,65.14,70.59,44.66
2012/8/13,74.89,745324,46.08,16.93,11.6,24.92,17.77,5.98,28.68,84.51,9.09,4.53,14.05,441.53,-0.42,31.61,70.42,64.13,2.4,71.82,80.94,64.89
2012/8/14,74.89,624597,46.01,17.02,11.85,25,17.34,6,28.68,84.51,8.98,4.52,13.96,202.76,-13.14,-9.42,70.93,64.34,2.48,67.2,77.63,76.39
2012/8/15,75.61,1029201,45.71,16.87,11.78,25,17.6,6.11,28.41,84.18,9.13,4.71,14.38,244.98,-54.44,-12.32,71.47,64.54,2.52,67.2,66.67,75.08
2012/8/16,74.53,405170,45.64,17.05,11.67,24.78,17.24,6.08,28.63,83.19,9.13,4.84,15.06,108.37,-1.57,-21.21,71.99,64.76,2.58,68.75,53.7,66
2012/8/17,73.44,292846,46.01,17.02,11.85,24.78,17.31,6.28,28.89,83.19,9.28,4.83,15.56,56.14,2.78,11.74,72.32,65.02,2.5,63.86,36.26,52.21
2012/8/20,75.25,528036,46.37,16.93,11.89,25.03,17.34,6.41,29.32,83.19,9.47,4.75,15.56,17.86,-93.18,15.63,72.54,65.32,2.33,59.32,28.17,39.38
2012/8/21,74.89,776943,46.37,16.87,12.68,25.03,17.6,6.27,29.75,82.86,9.47,4.74,15.31,248.35,141.65,-14.25,72.74,65.61,2.32,63.93,28.97,31.13
2012/8/22,75.25,822003,46.37,17.14,12.47,25.14,17.67,6.32,29.37,83.19,9.47,4.72,14.55,9.52,27.63,11.7,72.98,65.87,2.25,62.4,40.48,32.54
2012/8/23,73.8,716631,46.23,17.08,12.68,25.14,17.64,6.3,29.48,82.86,9.62,4.68,14.8,386.98,42.54,-2.29,73.14,66.13,2.2,63.34,30.95,33.47
2012/8/24,72.72,633806,46.74,18.26,12.61,25.1,17.4,6.36,29.43,82.86,9.65,4.67,14.89,168.61,-19.28,20.4,73.33,66.38,2.02,57.18,21.13,30.85
2012/8/27,74.17,671956,46.45,19.54,12.83,25.14,17.4,6.34,29.43,82.86,9.99,4.67,14.89,172.16,-11.46,-12.96,73.48,66.65,1.77,53.02,18.75,23.61
2012/8/28,73.44,302789,46.3,19.66,12.97,25.14,17.7,6.29,29.53,83.19,10.03,4.62,15.11,71.24,-4.72,-3.49,73.58,66.99,1.67,57.47,23.99,21.29
2012/8/29,75.61,276592,46.37,19.27,12.61,24.92,17.44,6.12,28.84,82.21,10.11,4.52,15.02,78.46,33.8,-24.06,73.69,67.33,1.51,54.68,49.18,30.64
2012/8/30,73.8,718710,46.74,19.63,12.68,25.14,17.5,6.16,28.47,82.86,9.89,4.47,14.98,191.65,-4.39,32.19,73.76,67.63,1.55,60.82,49.39,40.85
2012/8/31,73.8,518905,46.23,19.45,12.76,25.1,17.4,6.13,29.43,82.86,9.97,4.42,15.28,-73.95,1.02,-21.83,73.87,67.88,1.41,54.23,49.39,49.32
2012/9/3,74.53,519379,46.08,20.78,12.61,25,17.17,6.12,29.59,82.54,10.05,4.4,15.36,-42.94,15.61,-11.83,74.09,68.16,1.29,54.23,36.94,45.24
2012/9/4,75.98,468745,46.01,20.63,12.65,25.1,17.17,6.25,30.49,82.86,10.74,4.42,15.84,92.7,-0.31,-18.54,74.35,68.44,1.24,56.42,54.44,46.92
2012/9/5,74.53,319270,46.08,20.27,12.76,25.07,17.11,6.31,30.33,82.86,10.78,4.44,15.71,135.03,6.3,-16.49,74.49,68.69,1.3,60.49,61.11,50.83
2012/9/6,77.42,447896,45.34,20.33,12.79,25,17.37,6.31,29.96,82.21,10.67,4.36,15.49,3.19,-0.1,-3.4,74.73,68.94,1.21,54.96,79.63,65.06
2012/9/7,80.68,892120,45.42,19.96,13.48,25,17.24,6.28,30.07,82.54,10.55,4.37,15.41,525.48,-5.56,-12.52,74.96,69.26,1.36,62.37,81.75,74.16
2012/9/10,81.04,1235490,45.71,19.9,13.37,25.07,17.37,6.35,30.12,82.86,10.63,4.42,15.41,736.46,56.87,9.92,75.27,69.58,1.73,68.63,95.08,85.48
2012/9/11,81.4,763045,45.56,20.51,13.59,26.04,16.68,6.79,30.79,82.21,10.74,4.43,15.41,402.53,-30.58,-7.17,75.6,69.89,2.02,69.24,93.41,90.08
2012/9/12,81.4,605562,45.34,20.57,13.48,25.5,16.58,6.8,30.84,82.86,10.51,4.45,15.58,281.36,-89.33,-16.88,75.88,70.21,2.26,69.87,93.25,93.91
